point_1,point_2,point3
9.761468506,8.893706479,8.000166188
9.69997628,8.880497893,8.012923375
9.729219763,8.891941538,7.990547233
9.753319631,8.840739291,8.010416504
9.727351109,8.857420824,7.974280427
9.722592782,8.879435133,8.004752833
9.680287979,8.856471931,8.008188175
9.708818677,8.853454453,7.990212983
9.673256443,8.860912749,7.972200653
9.700091867,8.844857485,7.962451712
9.683081329,8.862734623,7.952312813
9.652662712,8.838670705,7.986276268
9.683524412,8.842997656,7.948468944
9.656072525,8.825538031,7.932833499
9.664048021,8.821343926,7.971754987
9.651680223,8.838613772,7.969972324
9.672562922,8.824835851,7.957233707
9.632300154,8.840018133,7.942489593
9.631818542,8.841403516,7.936417395
9.62407422,8.806218577,7.912592839
9.668286207,8.808647742,7.925052915
9.658731024,8.805459463,7.943028106
9.640795791,8.78807575,7.935526064
9.615154765,8.804358747,7.891479417
9.621396457,8.798077078,7.932294986
9.62463289,8.781926925,7.901896858
9.623033938,8.807660894,7.908878957
9.59953127,8.790429003,7.916213875
9.580247524,8.75475064,7.911033009
9.599743179,8.780503586,7.887468424
9.578244017,8.777353263,7.926538468
9.594252802,8.761165154,7.876122513
9.594060157,8.77207742,7.893986288
9.594214273,8.756553536,7.888044076
9.579380622,8.744217932,7.896103201
9.56755223,8.730724678,7.879260744
9.593424429,8.749759465,7.890736641
9.588839483,8.721064951,7.863495313
9.544762348,8.746248562,7.873987031
9.548172161,8.751562361,7.860022833
9.580806194,8.751334626,7.871610146
9.580709871,8.70445933,7.888025507
9.555627516,8.742396058,7.860839887
9.548750095,8.724139363,7.873819906
9.559326296,8.70056887,7.864052395
9.519159851,8.72425323,7.8386123
9.528098571,8.711538069,7.865835059
9.521028506,8.714422703,7.859001515
9.503478563,8.717174491,7.825298031
9.494058231,8.689675583,7.836458248
9.493769264,8.694609824,7.838593731
9.488086241,8.693015685,7.82819486
9.486718463,8.684172005,7.815809061
9.500608155,8.697285702,7.81333933
9.480958383,8.714688393,7.823812478
9.520855125,8.64612141,7.794602792
9.479860308,8.689998206,7.818780167
9.445531,8.66813572,7.828733373
9.489665929,8.694002533,7.792021644
9.458052914,8.632039843,7.818557335
9.474947865,8.646083455,7.788400609
9.467434717,8.653143216,7.772505192
9.465508268,8.631869043,7.808195602
9.464737689,8.625018038,7.759265201
9.46469916,8.675005702,7.763443318
9.446320844,8.636461683,7.784649587
9.414958267,8.609437221,7.781065691
9.449017872,8.643464511,7.733490856
9.457340128,8.628566896,7.760750754
9.413012555,8.626118753,7.754659986
9.411047578,8.633064648,7.76687866
9.412010802,8.610082468,7.747102235
9.428501198,8.638625158,7.773266538
9.409255981,8.61465613,7.750203327
9.397023035,8.613137902,7.738133209
9.378972215,8.610386113,7.742441313
9.401145634,8.599435892,7.760880739
9.390569433,8.595222809,7.731522498
9.399026541,8.570153065,7.734883562
9.386755066,8.597481173,7.729294169
9.410142147,8.598088465,7.736907628
9.360805808,8.559999914,7.683204887
9.401068576,8.545595724,7.728699948
9.399835649,8.571234803,7.7419028
9.370534372,8.576188023,7.707902206
9.391378541,8.562277256,7.714884305
9.369686735,8.550643833,7.7049311
9.347667432,8.579736881,7.72197782
9.372114059,8.53422799,7.695516408
9.346338182,8.532557939,7.681496501
9.319753197,8.522613544,7.692860982
9.315341631,8.522537633,7.689277085
9.337071966,8.563985263,7.686008868
9.326033418,8.530830954,7.682982054
9.31276019,8.487656339,7.677764049
9.312297842,8.505932011,7.668089385
9.345201578,8.527756542,7.684003372
9.339634142,8.508911534,7.677875466
9.310448452,8.495892727,7.690224125
9.318057923,8.504242982,7.652286815
9.319040411,8.513750887,7.675275748
9.328518536,8.511093987,7.672973141
9.318327625,8.480141109,7.649575681
9.281108646,8.516274941,7.649464265
9.277910742,8.528344856,7.637821243
9.278604263,8.483443256,7.655815004
9.296616554,8.512801994,7.642890693
9.277795155,8.496708775,7.629539285
9.265485151,8.472284278,7.617283473
9.255833645,8.464731093,7.621257327
9.284672575,8.46457927,7.615742212
9.245604205,8.477123631,7.657616237
9.266929987,8.446322576,7.63475729
9.235837113,8.470367515,7.616577835
9.266968516,8.457083018,7.635852885
9.253117353,8.476459406,7.618360499
9.245873908,8.465262473,7.605343341
9.263308265,8.455887413,7.629762118
9.217439533,8.434233683,7.609020084
9.195285378,8.438750412,7.60315215
9.207364209,8.44884663,7.594461665
9.228593668,8.443077363,7.587590982
9.208154052,8.456456749,7.59366318
9.227071774,8.448865608,7.587869524
9.231155844,8.395917398,7.583041476
9.221388752,8.41897549,7.580256064
9.215782787,8.4271929,7.531567065
9.20358837,8.439737261,7.580794577
9.217844087,8.399466257,7.59178767
9.183071697,8.413509868,7.551547753
9.184824765,8.437953342,7.572271217
9.175442962,8.407626734,7.553961776
9.177446468,8.380981828,7.575465156
9.175327375,8.408423803,7.572642605
9.195959635,8.379710312,7.574425269
9.136798411,8.380867961,7.546069776
9.16808393,8.358436139,7.555391621
9.196807272,8.388933549,7.556654341
9.173940332,8.375402339,7.56239229
9.169875526,8.383942373,7.535058114
9.136239741,8.373884111,7.540833202
9.152961311,8.373030108,7.568557335
9.139668819,8.398972833,7.518048533
9.153828213,8.3681528,7.537639263
9.143483186,8.367697331,7.516692966
9.12510487,8.351907758,7.556542925
9.105108338,8.375687007,7.503063017
9.159280061,8.362079887,7.525309173
9.138917504,8.35754418,7.521001069
9.118073334,8.327179615,7.519979752
9.136567237,8.330273005,7.502933031
9.108152126,8.339116685,7.506386942
9.141498944,8.327900774,7.530322914
9.086441055,8.318203091,7.527574641
9.102141607,8.330842341,7.506962593
9.092027754,8.332588303,7.46882102
9.111138121,8.327274505,7.511549238
9.114220438,8.327767929,7.528967347
9.110887682,8.322681864,7.472869152
9.08921514,8.314293653,7.491345718
9.098654736,8.328223397,7.471383599
9.098385033,8.320708168,7.478978489
9.094378021,8.274762786,7.489284513
9.052959385,8.314008985,7.478569962
9.057852563,8.309625101,7.487557557
9.089022495,8.291311473,7.478235712
9.09480184,8.278937913,7.468895298
9.067696714,8.292886635,7.456026695
9.064826306,8.27605328,7.459536314
9.029398923,8.271422684,7.479108475
9.058180059,8.259580504,7.438348614
9.057891092,8.236237745,7.483843675
9.049954126,8.272523399,7.451180078
9.014738652,8.272371576,7.433576275
9.000367349,8.277172973,7.471457877
9.039127487,8.245214269,7.445033603
9.019362128,8.255405376,7.448394666
9.044579335,8.216899312,7.437030186
9.015567025,8.239596824,7.434393329
9.044733451,8.241475632,7.423493084
9.002775409,8.265482616,7.44481077
8.981507421,8.236977881,7.426408482
8.979195683,8.222270045,7.444606506
9.000463671,8.208719858,7.407894778
8.977442615,8.242500436,7.432777791
8.973300751,8.231037813,7.43753156
8.997554734,8.210655599,7.4353218
8.983337547,8.212951919,7.422434628
9.011540748,8.236389567,7.388768283
8.957291967,8.213008853,7.420521978
8.983241224,8.225287523,7.424960068
8.970911956,8.240849363,7.401655455
8.968118606,8.199705378,7.409213206
8.964650999,8.209744662,7.402101121
8.973069578,8.202855701,7.417439456
8.972241205,8.178108581,7.388749714
8.965864661,8.217487626,7.370607398
8.933037984,8.187085106,7.387171314
8.989598503,8.193404731,7.356346089
8.950742043,8.222308001,7.386892772
8.924966166,8.172073624,7.364015256
16.0213849,8.181733351,7.370941647
19.79427592,8.176988888,10.6487772
21.55562752,16.52580182,16.18652881
22.29563407,19.05609997,18.0759851
22.66678358,20.15472787,18.93719731
22.804698,20.66415037,19.3333943
22.89391182,20.89461742,19.57384962
22.94232346,21.01770777,19.67150616
22.98289446,21.08553462,19.73755756
23.02878246,21.11610794,19.78089857
23.04361611,21.12747567,19.81432351
23.02785776,21.12459104,19.81246657
23.03469666,21.15190017,19.84739563
23.01171413,21.15133083,19.84020927
23.0245828,21.15801104,19.87248291
23.02675969,21.15708112,19.86938182
23.03970542,21.18585155,19.88522153
23.01042341,21.14850313,19.90770908
23.06245677,21.17882974,19.86618788
23.03502415,21.10851679,19.90325242
23.04178599,21.15859935,19.88070916
23.02731836,21.1355033,19.85090525
23.03348299,21.13358654,19.89381916
23.03849176,21.14159519,19.86717206
19.14660403,21.1208524,19.85138806
12.50145579,20.74934195,17.51166065
11.67793771,15.40865154,11.61566793
11.47625785,10.8379875,9.78487242
11.38357643,10.55850066,9.625101195
11.34273572,10.41963971,9.507501106
11.28921899,10.33089927,9.402806759
11.24223292,10.29040054,9.379260744
11.22400872,10.30061062,9.337609552
11.22739927,10.24265226,9.32028429
11.19798241,10.21564677,9.313543593
11.18025908,10.21602633,9.284723865
11.19609449,10.2099724,9.277166114
11.16355678,10.19592879,9.264446067
11.14556375,10.1858895,9.217651147
11.15875992,10.17383856,9.233732258
11.16530984,10.18630701,9.226935853
11.13500681,10.16355257,9.253750085
11.13859001,10.17488235,9.202479937
11.11398926,10.15672054,9.233862244
11.12088595,10.15505049,9.22039942
11.13568107,10.14795277,9.203575533
11.10890344,10.1289939,9.186621659
11.10753566,10.1408171,9.230092654
11.09229746,10.13853976,9.208255025
11.11052166,10.14246817,9.168980717
11.09653564,10.11176201,9.183724831
11.10809433,10.11424811,9.178636812
11.07592265,10.09382794,9.175758553
11.08347432,10.07521066,9.180512322
11.07775277,10.10777666,9.163075644
11.06259163,10.10375335,9.16922212
11.08399447,10.0536708,9.125713986
11.07651985,10.09743373,9.149872792
11.05066691,10.06837864,9.135147248
11.05355658,10.04841393,9.122612894
11.02358105,10.07726027,9.16318706
11.04924134,10.07800041,9.153122439
11.06062665,10.05461969,9.109502889
11.02005565,10.08200473,9.118769026
11.01724303,10.06999175,9.152435371
11.03259683,10.04198044,9.120421704
11.03381049,10.06663267,9.128350843
11.01591379,10.05799775,9.127849469
11.01169486,10.07177567,9.127979454
11.01739715,10.03632504,9.108463002
11.00984547,10.04706651,9.111638371
11.00468259,10.02569745,9.115055143
11.00951798,10.06458307,9.092363321
10.97501529,10.05953496,9.100738126
10.98154595,10.05934518,9.082632949
11.01404513,10.02579233,9.080905994
11.00481744,10.02696896,9.109261487
10.95357392,10.0310492,9.093403208
10.97264576,10.03824181,9.078009165
10.95602051,10.02755727,9.09745134
10.98349166,10.00493567,9.073032563
10.97948465,10.03600242,9.108704404
10.95602051,9.992011756,9.104322023
10.96467026,10.00895898,9.070172873
10.95663697,9.976468895,9.058177033
10.93429018,9.992410291,9.050470727
10.91192411,9.985255641,9.080850286
10.94082083,9.952955335,9.047295357
10.95035675,9.994953323,9.075186615
10.94049334,9.997818979,9.033182604
10.97543911,10.00711813,9.04501132
10.95790843,9.952006442,9.032309841
10.9455599,9.969712779,9.053906068
10.89888206,9.955612234,9.019125559
10.91169294,9.96546174,9.06016396
10.90518154,9.944510191,9.032012731
10.93486811,9.91543612,9.047165371
10.92891538,9.947489713,9.051250642
10.91338821,9.963070531,9.020406848
10.90271569,9.940316085,9.037286444
10.89475946,9.946483887,9.027258961
10.88641794,9.92215428,9.013796137
10.88946173,9.962766885,9.00423289
10.90797489,9.926025762,8.995598113
10.86763507,9.908623071,8.98937736
10.86750022,9.909685831,8.989135957
10.86657552,9.955896902,9.015634509
10.87295206,9.926253496,8.99221848
10.86216395,9.917884263,8.987966084
10.86480319,9.893459766,8.953074158
10.84690648,9.907807023,9.034333907
10.87934787,9.892340073,8.96947095
10.8849731,9.911223037,8.980315487
10.84168581,9.907674178,8.973333387
10.8573093,9.906516529,8.969656644
10.83039682,9.889531351,8.962414573
10.8311674,9.90332825,8.942341038
10.85754048,9.862430977,8.975394592
10.81197998,9.880649716,8.960947589
10.8303005,9.877138813,8.949564539
10.8226525,9.874500891,8.980742583
10.78905524,9.893573634,8.947633321
10.79088537,9.892150295,8.957419401
10.80504476,9.856054418,8.952609923
10.83228474,9.895091862,8.936194563
10.78897819,9.855276326,8.965069999
10.79242653,9.869338915,8.939945584
10.79404475,9.876322765,8.950957245
10.80710606,9.854023788,8.944327965
10.79246506,9.842048763,8.906743474
10.79082758,9.828441643,8.929286741
10.80660519,9.865524367,8.934504746
10.76356834,9.841498405,8.939481349
10.78385383,9.82307091,8.944327965
10.73390103,9.816922086,8.916900943
10.73914097,9.846546514,8.915081141
10.77863316,9.848861812,8.892129347
10.78186959,9.855826684,8.914431211
10.76374172,9.817984846,8.894097704
10.75170141,9.812784914,8.88633569
10.76919356,9.807926584,8.906799183
10.73517249,9.807490093,8.8888797
10.7506804,9.82536723,8.875751125
10.73216723,9.789176465,8.909510317
10.73634762,9.810526549,8.869307539
10.76393436,9.8035427,8.909306053
10.70845265,9.778757624,8.913242769
10.73072239,9.814094386,8.89170225
10.69668205,9.783976533,8.884645874
10.73089577,9.800809889,8.878480829
10.75014099,9.746723008,8.865816489
10.73942994,9.779042292,8.861786927
10.71698682,9.774411696,8.860617054
10.68649114,9.782097726,8.854136329
10.74586428,9.798171967,8.847915576
10.73453676,9.776005835,8.858017336
10.70469608,9.783350264,8.871851548
10.68785892,9.761279021,8.864070964
10.70409888,9.748867506,8.851462333
10.68292721,9.781300656,8.847302785
10.6715419,9.78754437,8.853319275
10.68799377,9.777296329,8.844015999
10.69872409,9.725297012,8.836551095
10.67437378,9.734254559,8.839485062
10.65150684,9.725448835,8.8338771
10.67936328,9.733590334,8.84240046
10.67579935,9.73097139,8.83419278
10.67389217,9.701062294,8.817647433
10.66489566,9.704554219,8.815363396
10.65162243,9.694363112,8.818483057
10.6648186,9.71506795,8.820729956
10.63854185,9.719034321,8.83324574
10.64451384,9.678801273,8.770536834
10.5972388,9.735791765,8.811092431
10.6412774,9.67944652,8.786098002
10.66098497,9.717573026,8.802309099
10.62386231,9.730667745,8.808158464
10.64125814,9.746779942,8.79309867
10.62536494,9.676542908,8.785150962
10.63399543,9.649727202,8.815716214
10.62018279,9.689751494,8.794769917
10.5910549,9.672083113,8.774102161
10.63669246,9.691933947,8.743016965
10.58621951,9.669748837,8.75328585
10.5880689,9.697399569,8.787509277
10.58404263,9.684228939,8.768605615
10.59540867,9.678820251,8.755031375
10.58159604,9.666750336,8.786413682
10.59269238,9.659633642,8.736759073
10.59978171,9.696697388,8.76275625
10.57585522,9.647392926,8.746897972
10.57448744,9.645305363,8.753787224
10.58072914,9.655743182,8.761400683
10.56583769,9.645305363,8.745542405
10.57887975,9.65151112,8.749386273
10.55907586,9.649138889,8.739210235
10.61353655,9.635911325,8.746935111
10.55273784,9.61731303,8.687438713
10.55530002,9.623120253,8.721216474
10.56938236,9.636006215,8.745171016
10.58506364,9.615699912,8.723333387
10.53318439,9.615130577,8.728532823
10.5604629,9.590288567,8.733732258
10.54358721,9.623442876,8.727901463
10.53794272,9.589244785,8.765764495
10.5401774,9.600802298,8.729591279
10.5524874,9.605186182,8.739823026
10.51155038,9.634412075,8.718913867
10.5307378,9.611923319,8.730296917
10.54308634,9.612530611,8.705599599
10.52800225,9.585278414,8.736276268
10.52112483,9.582811293,8.696482017
10.51345756,9.596266591,8.706435222
10.49265192,9.591104615,8.714290084
10.5184278,9.566831941,8.718152521
10.5201616,9.584576233,8.692749565
10.51565372,9.601466523,8.706249528
10.49972199,9.588068158,8.683019193
10.48664141,9.577611362,8.710464785
10.51501799,9.542141755,8.694197979
10.52181835,9.586094462,8.707679373
10.49450131,9.579490169,8.69544213
10.47250128,9.56595896,8.70617525
10.46080773,9.563055348,8.683130609
10.4890302,9.561138585,8.682870638
10.45421928,9.544646831,8.673121696
10.46073068,9.581767511,8.672824586
10.4481895,9.559753202,8.666882374
10.44119649,9.554078824,8.681180821
10.48063089,9.538972453,8.67457011
10.45614573,9.545918347,8.680679447
10.45629985,9.545026388,8.668070816
10.4352823,9.567647989,8.683539137
10.4722701,9.521645673,8.644803342
10.45158005,9.542957802,8.643967719
10.43666934,9.536865911,8.629817826
10.43372187,9.547873066,8.648424378
10.43387599,9.506292591,8.669760632
10.42748018,9.534797325,8.632436113
10.42314567,9.518305571,8.635630052
10.42682519,9.508816645,8.640105281
10.43649596,9.534038211,8.65752339
10.4158059,9.516616542,8.633587417
10.39392145,9.514187377,8.651265498
10.42821223,9.487922029,8.631879031
10.39629098,9.51354213,8.650838401
10.43218071,9.501149592,8.616559266
10.3899915,9.473707617,8.601053806
10.42865531,9.475586425,8.59240046
10.37284611,9.473840462,8.586439679
10.41709662,9.501567105,8.644301968
10.40438207,9.478053545,8.590803491
10.35429441,9.489345368,8.595167303
10.41187595,9.48799794,8.636131426
10.39710009,9.479457907,8.587238163
10.41653795,9.495361347,8.607980197
10.38026294,9.464009934,8.606866032
10.36984085,9.483443256,8.595408705
10.36463944,9.492040223,8.601388056
10.36136448,9.453610071,8.597284216
10.36036273,9.472075522,8.607348837
10.39579011,9.470082847,8.575502295
10.36433121,9.469646357,8.587758107
10.33235217,9.454046562,8.605324771
10.37001423,9.456456749,8.554426012
10.38272879,9.44937801,8.569430097
10.33231364,9.435600089,8.590599227
10.33021381,9.448865608,8.581834464
10.32202641,9.452926868,8.562540845
10.33287231,9.46431358,8.560609626
10.34872698,9.415047074,8.587182455
10.31547648,9.443381008,8.558084186
10.33163938,9.452756068,8.5579542
10.32420329,9.428711128,8.574685241
10.33510699,9.409296785,8.555280205
10.32424182,9.417438283,8.542894407
10.2956148,9.416812014,8.587145316
10.35123136,9.419582781,8.531455648
10.29842742,9.458866936,8.553386125
10.28239937,9.436150446,8.543767169
10.29218572,9.43823801,8.5209825
10.3144362,9.415407653,8.525123479
10.30172164,9.410226699,8.556227245
10.30574792,9.40314796,8.521818123
10.28719622,9.404058897,8.52222665
10.31262534,9.416470413,8.537379291
10.28303509,9.380886939,8.517472881
10.28363229,9.379577467,8.564639189
10.2844414,9.394228369,8.530044373
10.2688757,9.399276478,8.522950858
10.25853067,9.395746598,8.506665483
10.28301583,9.392748097,8.504492862
10.30062357,9.3906036,8.53487242
10.25739407,9.388971504,8.507203996
10.29376541,9.386200738,8.492961256
10.2950176,9.403356717,8.530100081
10.27563753,9.367944043,8.497232221
10.26646764,9.393013787,8.508503855
10.24922593,9.373428643,8.484456465
10.22670575,9.362060909,8.517454311
10.27927852,9.370354231,8.486369115
10.21788262,9.376522033,8.487724682
10.24941857,9.391704315,8.525847686
10.24614361,9.39386779,8.491828522
10.24354291,9.336099206,8.486759073
10.25305956,9.361510551,8.466351288
10.21828717,9.365287144,8.497380777
10.23585638,9.339287485,8.485069256
10.20782656,9.333745952,8.474948926
10.21720836,9.345720978,8.491549981
10.21464618,9.318354914,8.462878808
10.23392993,9.310213415,8.505588457
10.21614881,9.336099206,8.482989482
10.2012959,9.325965033,8.480092654
10.21813305,9.347087383,8.483398009
10.22383534,9.338699172,8.470492267
10.20223986,9.311769599,8.471216474
10.20790361,9.310042614,8.453259853
10.24130823,9.344411506,8.443455203
10.20983006,9.318734471,8.467335467
10.17912248,9.29072316,8.450270177
10.18442021,9.30795505,8.453129867
10.20580379,9.297820877,8.448357528
10.19268467,9.317538866,8.458626413
10.18902442,9.298067589,8.451347203
10.16519426,9.33323355,8.420354854
10.16802614,9.305241217,8.437568699
10.22984586,9.327160637,8.432499249
19.26901055,9.295828202,8.435451786
21.57494979,15.48617607,15.21813395
22.62842799,18.85079755,17.87599253
23.04010998,20.250585,19.03630227
23.26850967,20.89192256,19.60341212
23.38507906,21.20378562,19.89367061
23.42073761,21.34503777,20.01535597
23.45364135,21.41016977,20.07860339
23.48773948,21.45376189,20.14898146
23.50180255,21.47941995,20.14025384
23.48548554,21.49107235,20.19458794
23.4781843,21.4950577,20.19562782
23.51415109,21.52052598,20.23579346
23.49459764,21.54662053,20.25243166
23.51072201,21.49111031,20.21265598
23.50869924,21.5231639,20.22364907
23.470806,21.52883828,20.25033331
23.51141553,21.53407617,20.2502219
23.48535068,21.51872308,20.23083543
23.49860465,21.51984278,20.25774251
23.49885509,21.51959607,20.23859744
23.47408096,21.50505903,20.26392612
23.48949255,21.52555511,20.24962768
22.60228609,21.48892786,20.23074258
16.6448606,21.50587508,20.19609206
12.87747922,18.19549229,15.61505514
12.63174148,12.55622332,10.99619233
12.46238742,11.62050131,10.62316998
12.40309135,11.47108867,10.45957345
12.38084087,11.35253403,10.39342921
12.32537843,11.31283236,10.34932685
12.29384247,11.26476146,10.33560406
12.30332059,11.24817481,10.2570183
12.28515419,11.23749028,10.25629409
12.26143961,11.26297754,10.23436362
12.28607888,11.18522528,10.23148536
12.25427322,11.20492429,10.23540351
12.26685293,11.17499621,10.19079978
12.23697372,11.15821979,10.18203501
12.22633972,11.17852609,10.20409548
12.21510853,11.18275816,10.19832039
12.22427842,11.137477,10.18855288
12.23258142,11.1703846,10.17302885
12.18284052,11.13880545,10.16651099
12.20299117,11.17719764,10.18550749
12.19468818,11.16317301,10.16992776
12.22121537,11.11326126,10.18121796
12.18484403,11.10783359,10.17820972
12.20139222,11.11580429,10.15280676
12.18351478,11.12312974,10.16537825
12.19659536,11.09371407,10.15067128
12.16496308,11.14131052,10.12809087
12.16195782,11.10771973,10.1246741
12.17604016,11.12123196,10.1745144
12.19097013,11.0977184,10.12731096
12.17665662,11.0894061,10.13269609
12.14866533,11.11495029,10.1142938
12.154541,11.08955792,10.16925926
12.15186324,11.09375203,10.1195118
12.15931859,11.06021816,10.144042
12.17881425,11.06617721,10.10610469
12.1563326,11.08654044,10.0883709
12.15163206,11.0881156,10.13041205
12.1421732,11.05803571,10.08894655
12.12626074,11.07522964,10.09830553
12.10728522,11.05955393,10.11158266
12.11581939,11.07422381,10.09212192
12.10645685,11.06881513,10.10096096
12.13481417,11.02514709,10.0911006
12.11264075,11.03552797,10.07687643
12.14055498,11.04556726,10.08554835
12.14639212,11.03746371,10.08424849
12.12290872,11.07230705,10.07409102
12.11285266,11.04247387,10.09737706
12.10720817,11.03427543,10.06779599
12.11994199,11.03457908,10.08523267
12.08056539,11.07405301,10.06575335
12.11973008,11.03541411,10.0700986
12.08495769,11.04211329,10.05258764
12.12504708,11.01078085,10.06003397
12.07091388,11.03746371,10.04816812
12.10085089,11.03520535,10.06959722
12.06324662,11.02245223,10.07810201
12.09119938,11.0250522,10.06800025
12.08197169,10.99216358,10.05502023
12.09801901,11.01258375,10.04671971
12.07239725,10.99305554,10.05715572
12.07640426,11.01548736,10.09167625
12.09763372,11.01279251,10.03867915
12.06041474,11.00256344,10.05284761
12.06191737,11.03482579,10.05769423
12.09372303,10.98316808,10.04943084
12.06968096,11.00032406,10.01776999
12.09137276,10.99138549,10.02757464
12.06738848,10.96802375,10.0322727
12.07628867,10.97049087,10.0171572
12.05047427,11.0064539,10.02865167
12.02132711,10.98290239,10.01645156
12.03388755,10.99354896,10.02250519
12.02835864,10.97525431,10.01104786
12.06251457,10.97929659,9.998327817
12.03664237,10.96312746,10.01188349
12.02022903,10.98307319,10.00822531
12.00822726,10.9946307,10.00982228
12.03463886,10.97254048,9.984679298
12.01456527,10.96739748,9.99127144
12.02552676,10.97109816,9.979832682
12.0442711,10.96233039,9.986963336
12.0246406,10.96633472,9.975747411
12.01051973,10.96538583,10.00534705
12.02171239,10.93059942,9.989637332
11.98528326,10.95618157,9.960891881
11.99859502,10.9507539,9.958589274
12.01749347,10.92989724,9.979238461
11.98981041,10.94016426,9.964865735
12.00670536,10.95287942,9.981206818
11.99624475,10.94060075,9.976007383
11.98963703,10.95139915,9.966406997
11.97730776,10.91797915,9.978848503
11.9566755,10.93056147,9.957270846
11.96170353,10.89678089,9.965255693
11.97646013,10.91346242,9.937271588
11.97921495,10.91543612,9.959313481
11.96081737,10.91258944,9.958366441
11.9826055,10.93655847,9.946203476
11.94985588,10.90754133,9.959202065
11.97324296,10.90682017,9.948561791
11.97551617,10.91904191,9.944829339
11.97179812,10.91632808,9.963528738
11.93540752,10.88163656,9.928766798
11.9596037,10.90497932,9.955488182
11.96846537,10.93071329,9.946556295
11.93407827,10.87007905,9.946407739
11.93197844,10.88565987,9.963900126
11.94663871,10.88638103,9.898257253
11.88724631,10.89264372,9.9258514
11.90300466,10.87694903,9.928321132
11.93188211,10.88087745,9.917977969
11.9566755,10.88556498,9.935284661
11.88006066,10.88125701,9.919352105
11.92770172,10.87793588,9.913391324
11.88963511,10.87639868,9.898294392
11.94920088,10.86542948,9.952572784
11.86509216,10.86856082,9.92490436
11.92244252,10.88829779,9.937345866
11.91288734,10.8321613,9.920856228
11.90159835,10.81227251,9.853189289
11.9226159,10.87436805,9.921636143
11.91365791,10.84087214,9.888322617
11.90277348,10.84584433,9.903698091
11.8841062,10.84721074,9.888118354
11.87308692,10.83563425,9.875324028
11.9226159,10.85586464,9.877236678
11.90194511,10.85260045,9.868991859
11.87422352,10.81885783,9.890365253
11.89491357,10.82821391,9.906019267
11.89782251,10.83145912,9.869753205
11.85303259,10.85721207,9.846689994
11.88013772,10.83942982,9.898238683
11.88792057,10.84394655,9.881080546
11.88953878,10.829846,9.894617648
11.87505189,10.83176277,9.860245666
11.87243192,10.82466505,9.853170719
11.86050721,10.83616563,9.866076461
11.86312718,10.78904362,9.876661026
11.84447916,10.81396154,9.869121845
11.84960351,10.81166522,9.854006343
11.83900805,10.81610604,9.852260818
11.8297611,10.77315916,9.840673505
11.82315338,10.7867473,9.862436856
11.86709566,10.79826686,9.857293129
11.83752468,10.79033411,9.835009834
11.82507983,10.80767987,9.825706558
11.84145464,10.78014301,9.852632206
11.84919896,10.81720675,9.854117759
11.84561576,10.78166124,9.798000995
11.84311138,10.82390594,9.824740949
11.82450189,10.80910321,9.838500884
11.81633375,10.76938256,9.830126079
11.84022171,10.76887016,9.827192111
11.79654913,10.78733561,9.813357899
11.81787491,10.7704643,9.811983763
11.80883987,10.75960897,9.834749862
11.83594499,10.7774102,9.840543519
11.7712356,10.7584703,9.810609626
11.81664198,10.76862345,9.806245814
11.79254212,10.79122607,9.822661175
11.79535473,10.75346015,9.823515368
11.78930568,10.74306028,9.790350397
11.80579608,10.77534161,9.805075941
11.77822861,10.76053889,9.793154378
11.77705347,10.77091977,9.793117239
11.78373825,10.7491332,9.810665334
11.78391163,10.73888515,9.765207413
11.78003947,10.75078427,9.776219074
11.76875048,10.71770587,9.828324845
11.73501837,10.72954805,9.782569813
11.77075399,10.72768822,9.786692223
11.79936174,10.74114352,9.800860684
11.77485732,10.73710124,9.784835282
11.73459455,10.73085752,9.794899903
11.7568065,10.73231882,9.796998247
11.7726997,10.72339923,9.748086414
11.74890806,10.74283255,9.759450895
11.73509543,10.72706195,9.76843849
11.75907971,10.7052564,9.770555403
11.74052801,10.70753374,9.760825031
11.72080118,10.71267674,9.795159875
11.76455082,10.7253919,9.790591799
11.7238835,10.69673534,9.779023055
11.75815502,10.70407977,9.790146133
11.70151744,10.73406478,9.740992899
11.68003754,10.67417068,9.749739092
11.74653853,10.70472502,9.748476372
11.73796584,10.70449729,9.752728767
11.74486252,10.70425057,9.761252128
11.71053322,10.70085354,9.752914461
11.72286248,10.69491347,9.739915873
11.72505864,10.67828887,9.74569096
11.72436511,10.66885688,9.727195825
11.6871654,10.67544219,9.743536908
11.71428979,10.71072202,9.757111149
11.71768034,10.68377347,9.73872743
11.7027311,10.67975017,9.73746471
11.71581168,10.65695776,9.731169679
11.69795351,10.67204516,9.743406922
11.69086418,10.66530802,9.726360202
11.70727752,10.64126308,9.718783881
11.71542639,10.64261051,9.739098819
11.70296227,10.6530673,9.735737755
11.66849812,10.66033582,9.716834093
11.67988342,10.68476032,9.734066508
11.68708834,10.63164131,9.727641491
11.71165056,10.66862914,9.733825105
11.6654158,10.66346717,9.715441387
11.66924943,10.65724243,9.682257847
11.68643335,10.64266744,9.71187606
11.67955593,10.63913756,9.706008126
11.67868903,10.63771422,9.706230959
11.67664699,10.62374652,9.715534234
11.6465944,10.63372887,9.67551715
11.65848059,10.64910093,9.69702053
11.63821435,10.63446901,9.693622327
11.65846132,10.621621,9.683836247
11.65154537,10.62575817,9.717001218
11.60941395,10.61129705,9.665786778
11.62476774,10.61524444,9.704671128
11.64287635,10.61674369,9.687754393
